country,iso_code,date,daily_vaccinations
Croatia,HRV,1/2/2021,1105
Croatia,HRV,1/3/2021,1105
Croatia,HRV,1/4/2021,1036
Croatia,HRV,1/5/2021,989
Croatia,HRV,1/6/2021,1334
Croatia,HRV,1/7/2021,1662
Croatia,HRV,1/8/2021,2130
Croatia,HRV,1/9/2021,2689
Croatia,HRV,1/10/2021,2693
Croatia,HRV,1/11/2021,2748
Croatia,HRV,1/12/2021,2802
Croatia,HRV,1/13/2021,2479
Croatia,HRV,1/14/2021,2485
Croatia,HRV,1/15/2021,2364
Croatia,HRV,1/16/2021,2272
Croatia,HRV,1/17/2021,2510
Croatia,HRV,1/18/2021,2747
Croatia,HRV,1/19/2021,2984
Croatia,HRV,1/20/2021,3329
Croatia,HRV,1/21/2021,3343
Croatia,HRV,1/22/2021,3346
Croatia,HRV,1/23/2021,2960
Croatia,HRV,1/24/2021,2800
Croatia,HRV,1/25/2021,2640
Croatia,HRV,1/26/2021,2598
Croatia,HRV,1/27/2021,2448
Croatia,HRV,1/28/2021,2299
Croatia,HRV,1/29/2021,2150
Croatia,HRV,1/30/2021,2097
Croatia,HRV,1/31/2021,2045
Croatia,HRV,2/1/2021,1992
Croatia,HRV,2/2/2021,1920
Croatia,HRV,2/3/2021,1848
Croatia,HRV,2/4/2021,2573
Croatia,HRV,2/5/2021,2406
Croatia,HRV,2/6/2021,2411
Croatia,HRV,2/7/2021,2415
Croatia,HRV,2/8/2021,2420
Croatia,HRV,2/9/2021,2326
Croatia,HRV,2/10/2021,2794
Croatia,HRV,2/11/2021,2467
Croatia,HRV,2/12/2021,2555
Croatia,HRV,2/13/2021,2643
Croatia,HRV,2/14/2021,2731
Croatia,HRV,2/15/2021,2819
Croatia,HRV,2/16/2021,3657
Croatia,HRV,2/17/2021,3932
Croatia,HRV,2/18/2021,4207
Croatia,HRV,2/19/2021,4782
Croatia,HRV,2/20/2021,5356
Croatia,HRV,2/21/2021,5931
Croatia,HRV,2/22/2021,6506
Croatia,HRV,2/23/2021,6757
Croatia,HRV,2/24/2021,7009
Croatia,HRV,2/25/2021,7435
Croatia,HRV,2/26/2021,7252
Croatia,HRV,2/27/2021,7069
Croatia,HRV,2/28/2021,6886
Croatia,HRV,3/1/2021,6703
Croatia,HRV,3/2/2021,6800
Croatia,HRV,3/3/2021,6897
Croatia,HRV,3/4/2021,6819
Croatia,HRV,3/5/2021,6977
Croatia,HRV,3/6/2021,7135
Croatia,HRV,3/7/2021,7293
Croatia,HRV,3/8/2021,7451
Croatia,HRV,3/9/2021,7349
Croatia,HRV,3/10/2021,7248
Croatia,HRV,3/11/2021,7146
Croatia,HRV,3/12/2021,7593
Croatia,HRV,3/13/2021,8072
Croatia,HRV,3/14/2021,8551
Croatia,HRV,3/15/2021,9031
Croatia,HRV,3/16/2021,9063
Croatia,HRV,3/17/2021,9096
Croatia,HRV,3/18/2021,9128
Croatia,HRV,3/19/2021,9161
Cyprus,CYP,1/6/2021,0
Cyprus,CYP,1/7/2021,534
Cyprus,CYP,1/8/2021,534
Cyprus,CYP,1/9/2021,534
Cyprus,CYP,1/10/2021,534
Cyprus,CYP,1/11/2021,566
Cyprus,CYP,1/12/2021,588
Cyprus,CYP,1/13/2021,604
Cyprus,CYP,1/14/2021,628
Cyprus,CYP,1/15/2021,651
Cyprus,CYP,1/16/2021,675
Cyprus,CYP,1/17/2021,752
Cyprus,CYP,1/18/2021,806
Cyprus,CYP,1/19/2021,859
Cyprus,CYP,1/20/2021,913
Cyprus,CYP,1/21/2021,966
Cyprus,CYP,1/22/2021,1020
Cyprus,CYP,1/23/2021,1073
Cyprus,CYP,1/24/2021,1079
Cyprus,CYP,1/25/2021,1084
Cyprus,CYP,1/26/2021,1090
Cyprus,CYP,1/27/2021,1095
Cyprus,CYP,1/28/2021,1101
Cyprus,CYP,1/29/2021,1106
Cyprus,CYP,1/30/2021,1111
Cyprus,CYP,1/31/2021,1102
Cyprus,CYP,2/1/2021,1093
Cyprus,CYP,2/2/2021,1083
Cyprus,CYP,2/3/2021,1074
Cyprus,CYP,2/4/2021,1064
Cyprus,CYP,2/5/2021,1055
Cyprus,CYP,2/6/2021,1045
Cyprus,CYP,2/7/2021,1133
Cyprus,CYP,2/8/2021,1220
Cyprus,CYP,2/9/2021,1307
Cyprus,CYP,2/10/2021,1394
Cyprus,CYP,2/11/2021,1482
Cyprus,CYP,2/12/2021,1569
Cyprus,CYP,2/13/2021,1656
Cyprus,CYP,2/14/2021,1672
Cyprus,CYP,2/15/2021,1687
Cyprus,CYP,2/16/2021,1703
Cyprus,CYP,2/17/2021,1719
Cyprus,CYP,2/18/2021,1735
Cyprus,CYP,2/19/2021,1750
Cyprus,CYP,2/20/2021,1766
Cyprus,CYP,2/21/2021,1884
Cyprus,CYP,2/22/2021,2002
Cyprus,CYP,2/23/2021,2119
Cyprus,CYP,2/24/2021,2420
Cyprus,CYP,2/25/2021,2721
Cyprus,CYP,2/26/2021,3022
Cyprus,CYP,2/27/2021,3136
Cyprus,CYP,2/28/2021,3133
Cyprus,CYP,3/1/2021,3129
Cyprus,CYP,3/2/2021,3126
Cyprus,CYP,3/3/2021,2939
Cyprus,CYP,3/4/2021,2753
Cyprus,CYP,3/5/2021,2567
Cyprus,CYP,3/6/2021,2567
Cyprus,CYP,3/7/2021,2567
Cyprus,CYP,3/8/2021,2531
Cyprus,CYP,3/9/2021,2496
Cyprus,CYP,3/10/2021,2461
Cyprus,CYP,3/11/2021,2426
Cyprus,CYP,3/12/2021,2391
Cyprus,CYP,3/13/2021,2355
Cyprus,CYP,3/14/2021,2320
Cyprus,CYP,3/15/2021,2320
Cyprus,CYP,3/16/2021,2320
Cyprus,CYP,3/17/2021,2320
Cyprus,CYP,3/18/2021,2320
Cyprus,CYP,3/19/2021,2320
Cyprus,CYP,3/20/2021,2320
Czechia,CZE,12/27/2020,0
Czechia,CZE,12/28/2020,2297
Czechia,CZE,12/29/2020,2874
Czechia,CZE,12/30/2020,3073
Czechia,CZE,12/31/2020,2633
Czechia,CZE,1/1/2021,2159
Czechia,CZE,1/2/2021,2009
Czechia,CZE,1/3/2021,1853
Czechia,CZE,1/4/2021,2036
Czechia,CZE,1/5/2021,2189
Czechia,CZE,1/6/2021,2526
Czechia,CZE,1/7/2021,3477
Czechia,CZE,1/8/2021,4862
Czechia,CZE,1/9/2021,4970
Czechia,CZE,1/10/2021,5085
Czechia,CZE,1/11/2021,5974
Czechia,CZE,1/12/2021,7242
Czechia,CZE,1/13/2021,8337
Czechia,CZE,1/14/2021,9369
Czechia,CZE,1/15/2021,9937
Czechia,CZE,1/16/2021,10132
Czechia,CZE,1/17/2021,10348
Czechia,CZE,1/18/2021,10985
Czechia,CZE,1/19/2021,11231
Czechia,CZE,1/20/2021,11613
Czechia,CZE,1/21/2021,11900
Czechia,CZE,1/22/2021,12161
Czechia,CZE,1/23/2021,12268
Czechia,CZE,1/24/2021,12249
Czechia,CZE,1/25/2021,12004
Czechia,CZE,1/26/2021,11906
Czechia,CZE,1/27/2021,11515
Czechia,CZE,1/28/2021,10930
Czechia,CZE,1/29/2021,10672
Czechia,CZE,1/30/2021,10339
Czechia,CZE,1/31/2021,10158
Czechia,CZE,2/1/2021,10032
Czechia,CZE,2/2/2021,10005
Czechia,CZE,2/3/2021,10276
Czechia,CZE,2/4/2021,10939
Czechia,CZE,2/5/2021,11229
Czechia,CZE,2/6/2021,11423
Czechia,CZE,2/7/2021,11633
Czechia,CZE,2/8/2021,12154
Czechia,CZE,2/9/2021,12526
Czechia,CZE,2/10/2021,12990
Czechia,CZE,2/11/2021,13615
Czechia,CZE,2/12/2021,14368
Czechia,CZE,2/13/2021,14562
Czechia,CZE,2/14/2021,14425
Czechia,CZE,2/15/2021,14465
Czechia,CZE,2/16/2021,14549
Czechia,CZE,2/17/2021,14436
Czechia,CZE,2/18/2021,14140
Czechia,CZE,2/19/2021,13801
Czechia,CZE,2/20/2021,13593
Czechia,CZE,2/21/2021,13547
Czechia,CZE,2/22/2021,13591
Czechia,CZE,2/23/2021,13890
Czechia,CZE,2/24/2021,14155
Czechia,CZE,2/25/2021,14593
Czechia,CZE,2/26/2021,14913
Czechia,CZE,2/27/2021,14968
Czechia,CZE,2/28/2021,15088
Czechia,CZE,3/1/2021,16004
Czechia,CZE,3/2/2021,17504
Czechia,CZE,3/3/2021,19576
Czechia,CZE,3/4/2021,21501
Czechia,CZE,3/5/2021,23219
Czechia,CZE,3/6/2021,24467
Czechia,CZE,3/7/2021,25718
Czechia,CZE,3/8/2021,27336
Czechia,CZE,3/9/2021,28970
Czechia,CZE,3/10/2021,30838
Czechia,CZE,3/11/2021,33023
Czechia,CZE,3/12/2021,34894
Czechia,CZE,3/13/2021,35718
Czechia,CZE,3/14/2021,35917
Czechia,CZE,3/15/2021,36279
Czechia,CZE,3/16/2021,37224
Czechia,CZE,3/17/2021,37110
Czechia,CZE,3/18/2021,36584
Czechia,CZE,3/19/2021,36375
Czechia,CZE,3/20/2021,36037
Czechia,CZE,3/21/2021,35332
Denmark,DNK,12/27/2020,0
Denmark,DNK,12/28/2020,1992
Denmark,DNK,12/29/2020,5436
Denmark,DNK,12/30/2020,7420
Denmark,DNK,12/31/2020,7093
Denmark,DNK,1/1/2021,6137
Denmark,DNK,1/2/2021,6581
Denmark,DNK,1/3/2021,6490
Denmark,DNK,1/4/2021,6548
Denmark,DNK,1/5/2021,7196
Denmark,DNK,1/6/2021,8371
Denmark,DNK,1/7/2021,9979
Denmark,DNK,1/8/2021,10851
Denmark,DNK,1/9/2021,9865
Denmark,DNK,1/10/2021,9132
Denmark,DNK,1/11/2021,8883
Denmark,DNK,1/12/2021,7033
Denmark,DNK,1/13/2021,6045
Denmark,DNK,1/14/2021,6115
Denmark,DNK,1/15/2021,7078
Denmark,DNK,1/16/2021,7465
Denmark,DNK,1/17/2021,7809
Denmark,DNK,1/18/2021,8571
Denmark,DNK,1/19/2021,9156
Denmark,DNK,1/20/2021,7825
Denmark,DNK,1/21/2021,5826
Denmark,DNK,1/22/2021,4560
Denmark,DNK,1/23/2021,5033
Denmark,DNK,1/24/2021,5591
Denmark,DNK,1/25/2021,5123
Denmark,DNK,1/26/2021,4751
Denmark,DNK,1/27/2021,4919
Denmark,DNK,1/28/2021,5558
Denmark,DNK,1/29/2021,7433
Denmark,DNK,1/30/2021,8324
Denmark,DNK,1/31/2021,9237
Denmark,DNK,2/1/2021,10079
Denmark,DNK,2/2/2021,10522
Denmark,DNK,2/3/2021,10974
Denmark,DNK,2/4/2021,11547
Denmark,DNK,2/5/2021,10922
Denmark,DNK,2/6/2021,10013
Denmark,DNK,2/7/2021,8873
Denmark,DNK,2/8/2021,9015
Denmark,DNK,2/9/2021,9501
Denmark,DNK,2/10/2021,9426
Denmark,DNK,2/11/2021,8821
Denmark,DNK,2/12/2021,9480
Denmark,DNK,2/13/2021,9442
Denmark,DNK,2/14/2021,9632
Denmark,DNK,2/15/2021,10690
Denmark,DNK,2/16/2021,11561
Denmark,DNK,2/17/2021,12094
Denmark,DNK,2/18/2021,12618
Denmark,DNK,2/19/2021,11938
Denmark,DNK,2/20/2021,12450
Denmark,DNK,2/21/2021,13064
Denmark,DNK,2/22/2021,12724
Denmark,DNK,2/23/2021,12983
Denmark,DNK,2/24/2021,13660
Denmark,DNK,2/25/2021,14133
Denmark,DNK,2/26/2021,17285
Denmark,DNK,2/27/2021,16863
Denmark,DNK,2/28/2021,17040
Denmark,DNK,3/1/2021,17920
Denmark,DNK,3/2/2021,18150
Denmark,DNK,3/3/2021,17914
Denmark,DNK,3/4/2021,18506
Denmark,DNK,3/5/2021,16412
Denmark,DNK,3/6/2021,17909
Denmark,DNK,3/7/2021,18484
Denmark,DNK,3/8/2021,17805
Denmark,DNK,3/9/2021,17833
Denmark,DNK,3/10/2021,18598
Denmark,DNK,3/11/2021,17659
Denmark,DNK,3/12/2021,16480
Denmark,DNK,3/13/2021,15320
Denmark,DNK,3/14/2021,14497
Denmark,DNK,3/15/2021,14036
Denmark,DNK,3/16/2021,13764
Denmark,DNK,3/17/2021,13833
Denmark,DNK,3/18/2021,15127
Denmark,DNK,3/19/2021,15882
Denmark,DNK,3/20/2021,15489
Dominica,DMA,2/11/2021,0
Dominica,DMA,2/12/2021,400
Dominica,DMA,2/13/2021,400
Dominica,DMA,2/14/2021,400
Dominica,DMA,2/15/2021,400
Dominica,DMA,2/16/2021,400
Dominica,DMA,2/17/2021,400
Dominica,DMA,2/18/2021,400
Dominica,DMA,2/19/2021,400
Dominica,DMA,2/20/2021,400
Dominica,DMA,2/21/2021,400
Dominica,DMA,2/22/2021,400
Dominica,DMA,2/23/2021,400
Dominica,DMA,2/24/2021,400
Dominica,DMA,2/25/2021,400
Dominica,DMA,2/26/2021,400
Dominica,DMA,2/27/2021,400
Dominica,DMA,2/28/2021,400
Dominica,DMA,3/1/2021,400
Dominica,DMA,3/2/2021,434
Dominica,DMA,3/3/2021,468
Dominica,DMA,3/4/2021,501
Dominica,DMA,3/5/2021,535
Dominica,DMA,3/6/2021,569
Dominica,DMA,3/7/2021,603
Dominica,DMA,3/8/2021,636
Dominica,DMA,3/9/2021,636
Dominica,DMA,3/10/2021,636
Dominica,DMA,3/11/2021,636
Dominican Republic,DOM,2/15/2021,0
Dominican Republic,DOM,2/16/2021,385
Dominican Republic,DOM,2/17/2021,690
Dominican Republic,DOM,2/18/2021,1776
Dominican Republic,DOM,2/19/2021,2550
Dominican Republic,DOM,2/20/2021,2617
Dominican Republic,DOM,2/21/2021,2377
Dominican Republic,DOM,2/22/2021,2616
Dominican Republic,DOM,2/23/2021,3139
Dominican Republic,DOM,2/24/2021,3574
Dominican Republic,DOM,2/25/2021,3970
Dominican Republic,DOM,2/26/2021,4234
Dominican Republic,DOM,2/27/2021,4782
Dominican Republic,DOM,2/28/2021,5574
Dominican Republic,DOM,3/1/2021,5956
Dominican Republic,DOM,3/2/2021,11806
Dominican Republic,DOM,3/3/2021,19347
Dominican Republic,DOM,3/4/2021,27800
Dominican Republic,DOM,3/5/2021,37664
Dominican Republic,DOM,3/6/2021,46958
Dominican Republic,DOM,3/7/2021,47768
Dominican Republic,DOM,3/8/2021,48577
Dominican Republic,DOM,3/9/2021,53605
Dominican Republic,DOM,3/10/2021,55038
Dominican Republic,DOM,3/11/2021,54041
Dominican Republic,DOM,3/12/2021,45681
Dominican Republic,DOM,3/13/2021,37891
Dominican Republic,DOM,3/14/2021,38586
Dominican Republic,DOM,3/15/2021,39280
Ecuador,ECU,1/21/2021,0
Ecuador,ECU,1/22/2021,108
Ecuador,ECU,1/23/2021,341
Ecuador,ECU,1/24/2021,419
Ecuador,ECU,1/25/2021,458
Ecuador,ECU,1/26/2021,481
Ecuador,ECU,1/27/2021,497
Ecuador,ECU,1/28/2021,484
Ecuador,ECU,1/29/2021,526
Ecuador,ECU,1/30/2021,502
Ecuador,ECU,1/31/2021,478
Ecuador,ECU,2/1/2021,454
Ecuador,ECU,2/2/2021,430
Ecuador,ECU,2/3/2021,406
Ecuador,ECU,2/4/2021,406
Ecuador,ECU,2/5/2021,369
Ecuador,ECU,2/6/2021,333
Ecuador,ECU,2/7/2021,297
Ecuador,ECU,2/8/2021,260
Ecuador,ECU,2/9/2021,224
Ecuador,ECU,2/10/2021,187
Ecuador,ECU,2/11/2021,151
Ecuador,ECU,2/12/2021,151
Ecuador,ECU,2/13/2021,151
Ecuador,ECU,2/14/2021,151
Ecuador,ECU,2/15/2021,151
Ecuador,ECU,2/16/2021,151
Ecuador,ECU,2/17/2021,151
Ecuador,ECU,2/18/2021,462
Ecuador,ECU,2/19/2021,773
Ecuador,ECU,2/20/2021,1084
Ecuador,ECU,2/21/2021,1395
Ecuador,ECU,2/22/2021,1707
Ecuador,ECU,2/23/2021,2018
Ecuador,ECU,2/24/2021,2329
Ecuador,ECU,2/25/2021,2500
Ecuador,ECU,2/26/2021,2670
Ecuador,ECU,2/27/2021,2841
Ecuador,ECU,2/28/2021,3012
Ecuador,ECU,3/1/2021,3183
Ecuador,ECU,3/2/2021,3669
Ecuador,ECU,3/3/2021,4156
Ecuador,ECU,3/4/2021,4471
Ecuador,ECU,3/5/2021,5658
Ecuador,ECU,3/6/2021,5313
Ecuador,ECU,3/7/2021,4968
Ecuador,ECU,3/8/2021,4623
Ecuador,ECU,3/9/2021,3916
Ecuador,ECU,3/10/2021,4572
Ecuador,ECU,3/11/2021,5228
Ecuador,ECU,3/12/2021,7433
Ecuador,ECU,3/13/2021,9586
Ecuador,ECU,3/14/2021,9559
Ecuador,ECU,3/15/2021,9531
Egypt,EGY,1/24/2021,0
Egypt,EGY,1/25/2021,219
Egypt,EGY,1/26/2021,219
Egypt,EGY,1/27/2021,219
Egypt,EGY,1/28/2021,219
Egypt,EGY,1/29/2021,219
Egypt,EGY,1/30/2021,219
El Salvador,SLV,2/17/2021,0
El Salvador,SLV,2/18/2021,1200
El Salvador,SLV,2/19/2021,1200
El Salvador,SLV,2/20/2021,1200
El Salvador,SLV,2/21/2021,1200
El Salvador,SLV,2/22/2021,1200
El Salvador,SLV,2/23/2021,1556
El Salvador,SLV,2/24/2021,1810
El Salvador,SLV,2/25/2021,2114
El Salvador,SLV,2/26/2021,2018
El Salvador,SLV,2/27/2021,1923
El Salvador,SLV,2/28/2021,1827
El Salvador,SLV,3/1/2021,1731
El Salvador,SLV,3/2/2021,1331
El Salvador,SLV,3/3/2021,930
El Salvador,SLV,3/4/2021,529
El Salvador,SLV,3/5/2021,529
El Salvador,SLV,3/6/2021,529
El Salvador,SLV,3/7/2021,529
El Salvador,SLV,3/8/2021,529
El Salvador,SLV,3/9/2021,529
El Salvador,SLV,3/10/2021,529
El Salvador,SLV,3/11/2021,529
El Salvador,SLV,3/12/2021,529
El Salvador,SLV,3/13/2021,529
El Salvador,SLV,3/14/2021,529
El Salvador,SLV,3/15/2021,978
El Salvador,SLV,3/16/2021,1426
El Salvador,SLV,3/17/2021,1874
El Salvador,SLV,3/18/2021,2586
El Salvador,SLV,3/19/2021,2867
El Salvador,SLV,3/20/2021,3148
El Salvador,SLV,3/21/2021,3429
England,OWID_ENG,12/13/2020,0
England,OWID_ENG,12/14/2020,74179
England,OWID_ENG,12/15/2020,74179
England,OWID_ENG,12/16/2020,74179
England,OWID_ENG,12/17/2020,74179
England,OWID_ENG,12/18/2020,74179
England,OWID_ENG,12/19/2020,74179
England,OWID_ENG,12/20/2020,74179
England,OWID_ENG,12/21/2020,69047
England,OWID_ENG,12/22/2020,63916
England,OWID_ENG,12/23/2020,58784
England,OWID_ENG,12/24/2020,53653
England,OWID_ENG,12/25/2020,48521
England,OWID_ENG,12/26/2020,43390
England,OWID_ENG,12/27/2020,38258
England,OWID_ENG,12/28/2020,39950
England,OWID_ENG,12/29/2020,41642
England,OWID_ENG,12/30/2020,43333
England,OWID_ENG,12/31/2020,45025
England,OWID_ENG,1/1/2021,46716
England,OWID_ENG,1/2/2021,48408
England,OWID_ENG,1/3/2021,50100
England,OWID_ENG,1/4/2021,66217
England,OWID_ENG,1/5/2021,82334
England,OWID_ENG,1/6/2021,98451
England,OWID_ENG,1/7/2021,114567
England,OWID_ENG,1/8/2021,130684
England,OWID_ENG,1/9/2021,146801
England,OWID_ENG,1/10/2021,162918
England,OWID_ENG,1/11/2021,159707
England,OWID_ENG,1/12/2021,163240
England,OWID_ENG,1/13/2021,175420
England,OWID_ENG,1/14/2021,192095
England,OWID_ENG,1/15/2021,215208
England,OWID_ENG,1/16/2021,231535
England,OWID_ENG,1/17/2021,230525
England,OWID_ENG,1/18/2021,234877
England,OWID_ENG,1/19/2021,251122
England,OWID_ENG,1/20/2021,261507
England,OWID_ENG,1/21/2021,272972
England,OWID_ENG,1/22/2021,287384
England,OWID_ENG,1/23/2021,311226
England,OWID_ENG,1/24/2021,317419
England,OWID_ENG,1/25/2021,326745
England,OWID_ENG,1/26/2021,320880
England,OWID_ENG,1/27/2021,311182
England,OWID_ENG,1/28/2021,308977
England,OWID_ENG,1/29/2021,310733
England,OWID_ENG,1/30/2021,325853
England,OWID_ENG,1/31/2021,339126
England,OWID_ENG,2/1/2021,345688
England,OWID_ENG,2/2/2021,351581
England,OWID_ENG,2/3/2021,369879
England,OWID_ENG,2/4/2021,376532
England,OWID_ENG,2/5/2021,371631
England,OWID_ENG,2/6/2021,358628
England,OWID_ENG,2/7/2021,349729
England,OWID_ENG,2/8/2021,345669
England,OWID_ENG,2/9/2021,347421
England,OWID_ENG,2/10/2021,341974
England,OWID_ENG,2/11/2021,342023
England,OWID_ENG,2/12/2021,347321
England,OWID_ENG,2/13/2021,343430
England,OWID_ENG,2/14/2021,337467
England,OWID_ENG,2/15/2021,332885
England,OWID_ENG,2/16/2021,333166
England,OWID_ENG,2/17/2021,345184
England,OWID_ENG,2/18/2021,346533
England,OWID_ENG,2/19/2021,330396
England,OWID_ENG,2/20/2021,312804
England,OWID_ENG,2/21/2021,302554
England,OWID_ENG,2/22/2021,293813
England,OWID_ENG,2/23/2021,290768
England,OWID_ENG,2/24/2021,288492
England,OWID_ENG,2/25/2021,295272
England,OWID_ENG,2/26/2021,315458
England,OWID_ENG,2/27/2021,326659
England,OWID_ENG,2/28/2021,334461
England,OWID_ENG,3/1/2021,336288
England,OWID_ENG,3/2/2021,324072
England,OWID_ENG,3/3/2021,304623
England,OWID_ENG,3/4/2021,292788
England,OWID_ENG,3/5/2021,286204
England,OWID_ENG,3/6/2021,288826
England,OWID_ENG,3/7/2021,285726
England,OWID_ENG,3/8/2021,290629
England,OWID_ENG,3/9/2021,293388
England,OWID_ENG,3/10/2021,293770
England,OWID_ENG,3/11/2021,281719
England,OWID_ENG,3/12/2021,275621
England,OWID_ENG,3/13/2021,288616
England,OWID_ENG,3/14/2021,301209
England,OWID_ENG,3/15/2021,323384
England,OWID_ENG,3/16/2021,352737
England,OWID_ENG,3/17/2021,382165
England,OWID_ENG,3/18/2021,421451
England,OWID_ENG,3/19/2021,458021
England,OWID_ENG,3/20/2021,495249
Equatorial Guinea,GNQ,3/16/2021,0
Estonia,EST,12/28/2020,0
Estonia,EST,12/29/2020,309
Estonia,EST,12/30/2020,338
Estonia,EST,12/31/2020,567
Estonia,EST,1/1/2021,570
Estonia,EST,1/2/2021,459
Estonia,EST,1/3/2021,385
Estonia,EST,1/4/2021,333
Estonia,EST,1/5/2021,382
Estonia,EST,1/6/2021,589
Estonia,EST,1/7/2021,675
Estonia,EST,1/8/2021,784
Estonia,EST,1/9/2021,1099
Estonia,EST,1/10/2021,1176
Estonia,EST,1/11/2021,1205
Estonia,EST,1/12/2021,1244
Estonia,EST,1/13/2021,1210
Estonia,EST,1/14/2021,1178
Estonia,EST,1/15/2021,1243
Estonia,EST,1/16/2021,1109
Estonia,EST,1/17/2021,1061
Estonia,EST,1/18/2021,1043
Estonia,EST,1/19/2021,1060
Estonia,EST,1/20/2021,1000
Estonia,EST,1/21/2021,1015
Estonia,EST,1/22/2021,1074
Estonia,EST,1/23/2021,1106
Estonia,EST,1/24/2021,1112
Estonia,EST,1/25/2021,1122
Estonia,EST,1/26/2021,1124
Estonia,EST,1/27/2021,1302
Estonia,EST,1/28/2021,1378
Estonia,EST,1/29/2021,1403
Estonia,EST,1/30/2021,1647
Estonia,EST,1/31/2021,1727
Estonia,EST,2/1/2021,1781
Estonia,EST,2/2/2021,1862
Estonia,EST,2/3/2021,1915
Estonia,EST,2/4/2021,2081
Estonia,EST,2/5/2021,2254
Estonia,EST,2/6/2021,2234
Estonia,EST,2/7/2021,2196
Estonia,EST,2/8/2021,2127
Estonia,EST,2/9/2021,2236
Estonia,EST,2/10/2021,2180
Estonia,EST,2/11/2021,2223
Estonia,EST,2/12/2021,2286
Estonia,EST,2/13/2021,2183
Estonia,EST,2/14/2021,2145
Estonia,EST,2/15/2021,2145
Estonia,EST,2/16/2021,1920
Estonia,EST,2/17/2021,1923
Estonia,EST,2/18/2021,2045
Estonia,EST,2/19/2021,2367
Estonia,EST,2/20/2021,2714
Estonia,EST,2/21/2021,2789
Estonia,EST,2/22/2021,2899
Estonia,EST,2/23/2021,3210
Estonia,EST,2/24/2021,3542
Estonia,EST,2/25/2021,2986
Estonia,EST,2/26/2021,3091
Estonia,EST,2/27/2021,3413
Estonia,EST,2/28/2021,3424
Estonia,EST,3/1/2021,3431
Estonia,EST,3/2/2021,3499
Estonia,EST,3/3/2021,3578
Estonia,EST,3/4/2021,4267
Estonia,EST,3/5/2021,4356
Estonia,EST,3/6/2021,4130
Estonia,EST,3/7/2021,4781
Estonia,EST,3/8/2021,4990
Estonia,EST,3/9/2021,4829
Estonia,EST,3/10/2021,4802
Estonia,EST,3/11/2021,4978
Estonia,EST,3/12/2021,5220
Estonia,EST,3/13/2021,5779
Estonia,EST,3/14/2021,5788
Estonia,EST,3/15/2021,6210
Estonia,EST,3/16/2021,6395
Estonia,EST,3/17/2021,6317
Estonia,EST,3/18/2021,6163
Estonia,EST,3/19/2021,5888
Estonia,EST,3/20/2021,5783
Estonia,EST,3/21/2021,5322
Faeroe Islands,FRO,1/29/2021,0
Faeroe Islands,FRO,1/30/2021,83
Faeroe Islands,FRO,1/31/2021,83
Faeroe Islands,FRO,2/1/2021,83
Faeroe Islands,FRO,2/2/2021,83
Faeroe Islands,FRO,2/3/2021,83
Faeroe Islands,FRO,2/4/2021,83
Faeroe Islands,FRO,2/5/2021,83
Faeroe Islands,FRO,2/6/2021,83
Faeroe Islands,FRO,2/7/2021,80
Faeroe Islands,FRO,2/8/2021,77
Faeroe Islands,FRO,2/9/2021,106
Faeroe Islands,FRO,2/10/2021,135
Faeroe Islands,FRO,2/11/2021,128
Faeroe Islands,FRO,2/12/2021,120
Faeroe Islands,FRO,2/13/2021,112
Faeroe Islands,FRO,2/14/2021,108
Faeroe Islands,FRO,2/15/2021,103
Faeroe Islands,FRO,2/16/2021,66
Faeroe Islands,FRO,2/17/2021,30
Faeroe Islands,FRO,2/18/2021,30
Faeroe Islands,FRO,2/19/2021,30
Faeroe Islands,FRO,2/20/2021,30
Faeroe Islands,FRO,2/21/2021,30
Faeroe Islands,FRO,2/22/2021,67
Faeroe Islands,FRO,2/23/2021,104
Faeroe Islands,FRO,2/24/2021,164
Faeroe Islands,FRO,2/25/2021,167
Faeroe Islands,FRO,2/26/2021,169
Faeroe Islands,FRO,2/27/2021,172
Faeroe Islands,FRO,2/28/2021,174
Faeroe Islands,FRO,3/1/2021,140
Faeroe Islands,FRO,3/2/2021,105
Faeroe Islands,FRO,3/3/2021,47
Faeroe Islands,FRO,3/4/2021,91
Faeroe Islands,FRO,3/5/2021,108
Faeroe Islands,FRO,3/6/2021,153
Faeroe Islands,FRO,3/7/2021,157
Faeroe Islands,FRO,3/8/2021,160
Faeroe Islands,FRO,3/9/2021,181
Faeroe Islands,FRO,3/10/2021,201
Faeroe Islands,FRO,3/11/2021,178
Faeroe Islands,FRO,3/12/2021,181
Faeroe Islands,FRO,3/13/2021,134
Faeroe Islands,FRO,3/14/2021,129
Faeroe Islands,FRO,3/15/2021,124
Faeroe Islands,FRO,3/16/2021,101
Faeroe Islands,FRO,3/17/2021,103
Faeroe Islands,FRO,3/18/2021,100
Falkland Islands,FLK,2/7/2021,0
Falkland Islands,FLK,2/8/2021,189
Falkland Islands,FLK,2/9/2021,189
Falkland Islands,FLK,2/10/2021,189
Falkland Islands,FLK,2/11/2021,189
Falkland Islands,FLK,2/12/2021,189
Falkland Islands,FLK,2/13/2021,189
Falkland Islands,FLK,2/14/2021,189
Falkland Islands,FLK,2/15/2021,189
Falkland Islands,FLK,2/16/2021,167
Falkland Islands,FLK,2/17/2021,144
Falkland Islands,FLK,2/18/2021,122
Falkland Islands,FLK,2/19/2021,99
Falkland Islands,FLK,2/20/2021,76
